char 1, char2, index, text
Melisandre (red-woman), Davos-Seaworth (Davos), 53088, "power?"  The red-woman studied him. "If you wish."  He could feel them all watching him. Davos"
Stannis-Baratheon (Lord-Stannis), Cressen (Maester-Cressen), 53278, "that Lord-Stannis had shortened. "What are you doing?" he whispered.  "A thing that must be done;" Maester-Cressen"
Lommy-Greenhands (Lommy-Greenhands), Arya-Stark (Lumpyhead), 55033, "shed thought nothing could be worse; but that was before the orphan boy Lommy-Greenhands had named her "Lumpyhead"
Arya-Stark (Lumpyhead), Yoren (Yoren), 55088, "orphan boy Lommy-Greenhands had named her "Lumpyhead."  Her head felt lumpy when she touched it. When Yoren"
Lommy-Greenhands (Lommy-Greenhands), Yoren (Yoren), 55088, "orphan boy Lommy-Greenhands had named her "Lumpyhead."  Her head felt lumpy when she touched it. When Yoren"
Yoren (Yoren), Arya-Stark (Arya), 56503, "stopping everyone; but Yoren called one by name and their wagons were waved through. No one spared Arya"
Arya-Stark (Arya), Tyrion-Lannister (KingsHand), 56578, "through. No one spared Arya a glance. They were looking for a highborn girl; daughter of the KingsHand"
Tyrion-Lannister (KingsHand), Arya-Stark (Arya), 56632, "a highborn girl; daughter of the KingsHand; not for a skinny boy with his hair chopped off. Arya"
Joffrey-Baratheon (Prince-Joffrey), Sansa-Stark (Sansa), 56878, "and everything; and everyone too; especially Prince-Joffrey and his mother. But she knew it wouldnt; and anyhow Sansa"
Sansa-Stark (Sansa), Arya-Stark (Arya), 56956, "and anyhow Sansa was still in the city and would wash away too. When she remembered that; Arya"
Arya-Stark (Arya), Yoren (Yoren), 57003, "and would wash away too. When she remembered that; Arya decided to wish for Winterfell instead.  Yoren"
Yoren (Yoren), Lommy-Greenhands (Lommy-Greenhands), 57093, "Winterfell instead.  Yoren was wrong about the pissing; though. That wasnt the hardest part at all; Lommy-Greenhands"
Lommy-Greenhands (Lommy-Greenhands), Hot-Pie (Hot-Pie), 57105, " Yoren was wrong about the pissing; though. That wasnt the hardest part at all; Lommy-Greenhands and Hot-Pie"
Hot-Pie (Hot-Pie), Yoren (Yoren), 57147, "though. That wasnt the hardest part at all; Lommy-Greenhands and Hot-Pie were the hardest part. Orphan boys. Yoren"
Lommy-Greenhands (Lommy-Greenhands), Yoren (Yoren), 57147, "though. That wasnt the hardest part at all; Lommy-Greenhands and Hot-Pie were the hardest part. Orphan boys. Yoren"
Yoren (Yoren), Arya-Stark (Arya), 58210, "horses pulled the wagons; and Yoren had bought two coursers and a half-dozen donkeys for the boys. Arya"
Lommy-Greenhands (Lommy), Hot-Pie (Hot-Pie), 58473, "was two years younger than the youngest orphan; not to mention smaller and skinnier; and Lommy and Hot-Pie"
Arya-Stark (Lumpyhead), Lommy-Greenhands (Lommy), 58582, "silence to mean she was scared; or stupid; or deaf. "Look at that sword Lumpyhead got there;" Lommy"
Arya-Stark (Arya), Yoren (Yoren), 58944, "Lumpyhead get him a sword?"  Arya chewed her lip sullenly. She could see the back of Yoren"
Arya-Stark (Lumpyface), Hot-Pie (Hot-Pie), 59619, "better shut your mouth."  The orphan boys hooted. "Whered you get a blade like that; Lumpyface?" Hot-Pie"
Hot-Pie (Hot-Pie), Arya-Stark (Lumpyhead), 59647, "The orphan boys hooted. "Whered you get a blade like that; Lumpyface?" Hot-Pie wanted to know.  "Lumpyhead"
Arya-Stark (Lumpyhead), Lommy-Greenhands (Lommy), 59665, "boys hooted. "Whered you get a blade like that; Lumpyface?" Hot-Pie wanted to know.  "Lumpyhead;" corrected Lommy"
Hot-Pie (Hot-Pie), Lommy-Greenhands (Lommy), 59665, "boys hooted. "Whered you get a blade like that; Lumpyface?" Hot-Pie wanted to know.  "Lumpyhead;" corrected Lommy"
Arya-Stark (Lumpyhead), Jon-Snow (Jon-Snow), 59724, "wanted to know.  "Lumpyhead;" corrected Lommy. "He probly stole it."  "I did not!" she shouted. Jon-Snow"
Lommy-Greenhands (Lommy), Jon-Snow (Jon-Snow), 59724, "wanted to know.  "Lumpyhead;" corrected Lommy. "He probly stole it."  "I did not!" she shouted. Jon-Snow"
Jon-Snow (Jon-Snow), Arya-Stark (Lumpyhead), 59791, "did not!" she shouted. Jon-Snow had given her Needle. Maybe she had to let them call her Lumpyhead"
Arya-Stark (Lumpyhead), Jon-Snow (Jon), 59833, "Maybe she had to let them call her Lumpyhead; but she wasnt going to let them call Jon"
Jon-Snow (Jon), Hot-Pie (Hot-Pie), 59900, "them call Jon a thief.  "If he stole it; we could take it off him;" said Hot-Pie"
Hot-Pie (Hot-Pie), Lommy-Greenhands (Lommy), 59963, "off him;" said Hot-Pie. "It not his anyhow. I could use me a sword like that."  Lommy"
Lommy-Greenhands (Lommy), Hot-Pie (Hot-Pie), 60024, "like that."  Lommy egged him on. "Go on; take it off him; I dare you."  Hot-Pie"
Hot-Pie (Hot-Pie), Arya-Stark (Lumpyface), 60074, ""Go on; take it off him; I dare you."  Hot-Pie kicked his donkey; riding closer. "Hey; Lumpyface"
Cersei-Lannister (the-queen), Lommy-Greenhands (Lommy-Greenhands), 60676, "sure; but the-queen wasnt looking for them; so it wasnt the same.  "Look at him;" brayed Lommy-Greenhands"
Lommy-Greenhands (Lommy-Greenhands), Arya-Stark (Lumpyhead), 60732, " "Look at him;" brayed Lommy-Greenhands. "I bet he going to cry now. You want to cry; Lumpyhead"
Hot-Pie (Hot-Pie), Arya-Stark (Arry), 61307, "for his age; with a broad chest and strong-looking arms.  "You better give Hot-Pie the sword; Arry"
Arya-Stark (Arry), Lommy-Greenhands (Lommy), 61315, "his age; with a broad chest and strong-looking arms.  "You better give Hot-Pie the sword; Arry;" Lommy"
Hot-Pie (Hot-Pie), Lommy-Greenhands (Lommy), 61315, "his age; with a broad chest and strong-looking arms.  "You better give Hot-Pie the sword; Arry;" Lommy"
Arya-Stark (Arry), Hot-Pie (Hot-Pie), 61330, "with a broad chest and strong-looking arms.  "You better give Hot-Pie the sword; Arry;" Lommy said. "Hot-Pie"
Lommy-Greenhands (Lommy), Hot-Pie (Hot-Pie), 61330, "with a broad chest and strong-looking arms.  "You better give Hot-Pie the sword; Arry;" Lommy said. "Hot-Pie"
Arya-Stark (Arya), Hot-Pie (Hot-Pie), 61730, "sword."  Arya slid her practice sword from her belt. "You can have this one;" she told Hot-Pie"
Hot-Pie (Hot-Pie), Arya-Stark (Arya), 62243, "made a crack like a branch breaking. Blood dribbled from his nostrils. When Hot-Pie began to wail; Arya"
Arya-Stark (Arya), Lommy-Greenhands (Lommy-Greenhands), 62275, "like a branch breaking. Blood dribbled from his nostrils. When Hot-Pie began to wail; Arya whirled toward Lommy-Greenhands"
Hot-Pie (Hot-Pie), Lommy-Greenhands (Lommy-Greenhands), 62275, "like a branch breaking. Blood dribbled from his nostrils. When Hot-Pie began to wail; Arya whirled toward Lommy-Greenhands"
Arya-Stark (Arya), Hot-Pie (Hot-Pie), 62509, "face and squealed at her to get away.  The Bull shouted; "Behind you;" and Arya spun. Hot-Pie"
Yoren (Yoren), Hot-Pie (Hot-Pie), 63160, "would have come out between his butt cheeks.  By the time Yoren pulled her off him; Hot-Pie"
Hot-Pie (Hot-Pie), Arya-Stark (Arya), 63242, "off him; Hot-Pie was sprawled out on the ground with his breeches brown and smelly; crying as Arya"
Arya-Stark (Arya), Yoren (Yoren), 64431, "the rough wood. "You scream now. You scream loud."  I wont; Arya thought stubbornly; but when Yoren"
Lommy-Greenhands (Lommy), Arya-Stark (Arya), 65608, "your father; girl; nor that thieving Lommy neither. Hitting them wont bring him back."  "I know;" Arya"
Joffrey-Baratheon (Joffrey), Arya-Stark (Arya), 65990, "hell be going with you. Why dyou think I was there? Only something went queer."  "Joffrey;" Arya"
Hot-Pie (Hot-Pie), Yoren (Yoren), 66477, "day after; and the day after that; too raw to sit a donkey. Hot-Pie was worse off; Yoren"
Lommy-Greenhands (Lommy-Greenhands), Arya-Stark (Arya), 66695, "time the wheels hit a rock. Lommy-Greenhands wasnt even hurt; yet he stayed as far away from Arya"
Eddard-Stark (Lord-Eddard), Ilyn-Payne (KingsJustice), 67349, "her father greatsword; all ripply Valyrian steel; and the red was Lord-Eddard blood on the blade after Ser-Ilyn-the-KingsJustice"
Eddard-Stark (Lord-Eddard), Yoren (Yoren), 67377, "steel; and the red was Lord-Eddard blood on the blade after Ser-Ilyn-the-KingsJustice had cut off his head. Yoren"
Ilyn-Payne (KingsJustice), Yoren (Yoren), 67377, "steel; and the red was Lord-Eddard blood on the blade after Ser-Ilyn-the-KingsJustice had cut off his head. Yoren"
Robb-Stark (Robb), Bran-Stark (Bran), 67743, "one any wiser about who shed been. She yearned to see her mother again; and Robb and Bran"
Bran-Stark (Bran), Rickon-Stark (Rickon), 67754, "wiser about who shed been. She yearned to see her mother again; and Robb and Bran and Rickon"
Robb-Stark (Robb), Rickon-Stark (Rickon), 67754, "wiser about who shed been. She yearned to see her mother again; and Robb and Bran and Rickon"
Bran-Stark (Bran), Jon-Snow (Jon-Snow), 67777, "yearned to see her mother again; and Robb and Bran and Rickon ;  but it was Jon-Snow"
Rickon-Stark (Rickon), Jon-Snow (Jon-Snow), 67777, "yearned to see her mother again; and Robb and Bran and Rickon ;  but it was Jon-Snow"
Robb-Stark (Robb), Jon-Snow (Jon-Snow), 67777, "yearned to see her mother again; and Robb and Bran and Rickon ;  but it was Jon-Snow"
Sansa-Stark (Sansa), Arys-Oakheart (Ser-Arys-Oakheart), 68503, "great comet visible through the high scuttling clouds. Sansa was watching it from her tower window when Ser-Arys-Oakheart"
Joffrey-Baratheon (Joffrey), Sansa-Stark (Sansa), 68876, "his honor. The smallfolk have named it King-Joffrey Comet."  Doubtless that was what they told Joffrey; Sansa"
Sansa-Stark (Sansa), Joffrey-Baratheon (King-Joffrey), 68957, "they told Joffrey; Sansa was not so sure. "Ive heard servants calling it the Dragon Tail."  "King-Joffrey"
Joffrey-Baratheon (King-Joffrey), Aegon-I-Targaryen (Aegon-the-Dragon), 68985, "Sansa was not so sure. "Ive heard servants calling it the Dragon Tail."  "King-Joffrey sits where Aegon-the-Dragon"
Aegon-I-Targaryen (Aegon-the-Dragon), Arys-Oakheart (Ser-Arys), 69037, "the Dragon Tail."  "King-Joffrey sits where Aegon-the-Dragon once sat; in the castle built by his son;" Ser-Arys"
Joffrey-Baratheon (King-Joffrey), Arys-Oakheart (Ser-Arys), 69037, "the Dragon Tail."  "King-Joffrey sits where Aegon-the-Dragon once sat; in the castle built by his son;" Ser-Arys"
Joffrey-Baratheon (Joffrey), Robb-Stark (Robb), 69366, "wondered. Would the gods be so cruel? Her mother was one of Joffrey enemies now; her brother Robb"
Robb-Stark (Robb), Joffrey-Baratheon (the-king), 69407, "Her mother was one of Joffrey enemies now; her brother Robb another. Her father had died by the-king"
Joffrey-Baratheon (the-king), Robb-Stark (Robb), 69426, "one of Joffrey enemies now; her brother Robb another. Her father had died by the-king command. Must Robb"
Robb-Stark (Robb), Joffrey-Baratheon (Joffrey), 69487, "died by the-king command. Must Robb and her lady mother die next? The comet was red; but Joffrey"
Joffrey-Baratheon (Joff), Sansa-Stark (Sansa), 69631, "a black stag on a golden field. Shouldnt the gods have sent Joff a golden comet?  Sansa"
Arys-Oakheart (Ser-Arys), Joffrey-Baratheon (Joffrey), 69786, "the window. "You look very lovely today; my lady;" Ser-Arys said.  "Thank you; ser." Knowing that Joffrey"
Joffrey-Baratheon (Joffrey), Sansa-Stark (Sansa), 69846, " "Thank you; ser." Knowing that Joffrey would require her to attend the tourney in his honor; Sansa"
Joffrey-Baratheon (Joffrey), Robb-Stark (Robb), 70114, "hide the bruises on her arms. Those were Joffrey gifts as well. When they told him that Robb"
Robb-Stark (KingintheNorth), Boros-Blount (Ser-Boros), 70212, "that Robb had been proclaimed KingintheNorth; his rage had been a fearsome thing; and he had sent Ser-Boros"
Boros-Blount (Ser-Boros), Arys-Oakheart (Ser-Arys), 70250, "had been a fearsome thing; and he had sent Ser-Boros to beat her.  "Shall we go?" Ser-Arys"
Sansa-Stark (Sansa), Boros-Blount (Ser-Boros), 70409, "If she must have one of the Kingsguard dogging her steps; Sansa preferred that it be him. Ser-Boros"
Boros-Blount (Ser-Boros), Meryn-Trant (Ser-Meryn), 70439, "have one of the Kingsguard dogging her steps; Sansa preferred that it be him. Ser-Boros was short-tempered; Ser-Meryn"
Sansa-Stark (Sansa), Meryn-Trant (Ser-Meryn), 70439, "have one of the Kingsguard dogging her steps; Sansa preferred that it be him. Ser-Boros was short-tempered; Ser-Meryn"
Boros-Blount (Ser-Boros), Mandon-Moore (Ser-Mandon), 70460, "the Kingsguard dogging her steps; Sansa preferred that it be him. Ser-Boros was short-tempered; Ser-Meryn cold; and Ser-Mandon"
Meryn-Trant (Ser-Meryn), Mandon-Moore (Ser-Mandon), 70460, "the Kingsguard dogging her steps; Sansa preferred that it be him. Ser-Boros was short-tempered; Ser-Meryn cold; and Ser-Mandon"
Sansa-Stark (Sansa), Mandon-Moore (Ser-Mandon), 70460, "the Kingsguard dogging her steps; Sansa preferred that it be him. Ser-Boros was short-tempered; Ser-Meryn cold; and Ser-Mandon"
Boros-Blount (Ser-Boros), Preston-Greenfield (Ser-Preston), 70513, "it be him. Ser-Boros was short-tempered; Ser-Meryn cold; and Ser-Mandon strange dead eyes made her uneasy; while Ser-Preston"
Mandon-Moore (Ser-Mandon), Preston-Greenfield (Ser-Preston), 70513, "it be him. Ser-Boros was short-tempered; Ser-Meryn cold; and Ser-Mandon strange dead eyes made her uneasy; while Ser-Preston"
Meryn-Trant (Ser-Meryn), Preston-Greenfield (Ser-Preston), 70513, "it be him. Ser-Boros was short-tempered; Ser-Meryn cold; and Ser-Mandon strange dead eyes made her uneasy; while Ser-Preston"
Mandon-Moore (Ser-Mandon), Arys-Oakheart (Arys-Oakheart), 70561, "cold; and Ser-Mandon strange dead eyes made her uneasy; while Ser-Preston treated her like a lackwit child. Arys-Oakheart"
Preston-Greenfield (Ser-Preston), Arys-Oakheart (Arys-Oakheart), 70561, "cold; and Ser-Mandon strange dead eyes made her uneasy; while Ser-Preston treated her like a lackwit child. Arys-Oakheart"
Arys-Oakheart (Arys-Oakheart), Joffrey-Baratheon (Joffrey), 70644, "a lackwit child. Arys-Oakheart was courteous; and would talk to her cordially. Once he even objected when Joffrey"
Meryn-Trant (Ser-Meryn), Boros-Blount (Ser-Boros), 70736, "him to hit her. He did hit her in the end; but not hard as Ser-Meryn or Ser-Boros"
Sandor-Clegane (Hound), Joffrey-Baratheon (Joff), 70845, "at least he had argued. The others obeyed without question ;  except for the Hound; but Joff"
Joffrey-Baratheon (Joff), Sandor-Clegane (Hound), 70867, "argued. The others obeyed without question ;  except for the Hound; but Joff never asked the Hound"
Joffrey-Baratheon (Joff), Arys-Oakheart (Ser-Arys), 70925, "but Joff never asked the Hound to punish her. He used the other five for that.  Ser-Arys"
Sandor-Clegane (Hound), Arys-Oakheart (Ser-Arys), 70925, "but Joff never asked the Hound to punish her. He used the other five for that.  Ser-Arys"
Sansa-Stark (Sansa), Arys-Oakheart (Ser-Arys), 71305, "win the day honors?" Sansa asked as they descended the steps arm in arm.  "I will;" Ser-Arys"
Sansa-Stark (Sansa), Robert-Baratheon (King-Robert), 71599, "There is small honor in unhorsing green boys."  The last tourney had been different; Sansa reflected. King-Robert"
Joffrey-Baratheon (Joff), Cersei-Lannister (the-queen), 72539, "they had to hold Joff tournament behind the thick stone walls of the Red Keep.  "Will the-queen"
